,Date,RainTomorrow
1219,2009/5/12,No
1220,2009/12/1,No
1221,2015/1/30,No
1222,2016/5/6,No
1223,2013/7/27,No
1224,2013/4/19,No
1225,2014/11/3,No
1226,2012/9/28,Yes
1227,2014/9/1,Yes
1228,2012/4/20,No
1229,2013/6/23,Yes
1230,2016/11/12,No
1231,2015/5/13,No
1232,2015/5/22,No
1233,2012/8/11,No
1234,2014/10/7,No
1235,2015/1/26,No
1236,2012/3/16,No
1237,2016/4/1,No
1238,2014/2/17,No
1239,2013/8/10,No
1240,2012/7/27,Yes
1241,2013/11/23,Yes
1242,2014/8/10,No
1243,2012/11/26,No
1244,2013/1/26,No
1245,2016/12/21,No
1246,2012/5/18,No
1247,2010/9/28,No
1248,2013/9/4,No
1249,2014/3/22,No
1250,2015/10/21,No
1251,2017/3/11,No
1252,2013/3/26,Yes
1253,2013/11/27,No
1254,2011/3/16,No
1255,2011/9/23,No
1256,2015/7/7,Yes
1257,2015/3/6,No
1258,2016/4/17,No
1259,2013/3/7,No
1260,2017/1/26,No
1261,2016/8/3,Yes
1262,2010/1/8,No
1263,2017/4/7,No
1264,2013/3/13,No
1265,2014/9/21,No
1266,2017/1/25,No
1267,2014/3/11,No
1268,2009/4/1,No
1269,2016/6/15,No
1270,2011/5/12,Yes
1271,2015/1/27,No
1272,2012/7/28,No
1273,2012/4/28,No
1274,2016/9/17,No
1275,2013/11/22,No
1276,2013/6/25,No
1277,2007/11/29,Yes
1278,2016/11/29,No
1279,2010/2/8,No
1280,2015/6/2,No
1281,2014/1/5,No
1282,2016/6/13,No
1283,2015/9/10,No
1284,2012/10/13,No
1285,2011/5/11,No
1286,2015/4/22,No
1287,2014/2/4,Yes
1288,2009/12/26,Yes
1289,2013/1/30,No
1290,2014/1/4,No
1291,2009/10/2,No
1292,2010/1/24,No
1293,2011/6/28,No
1294,2009/7/24,No
1295,2013/10/3,No
1296,2012/10/5,No
1297,2011/10/9,No
1298,2016/10/8,No
1299,2014/6/25,No
1300,2010/11/30,Yes
1301,2012/3/1,No
1302,2013/3/25,No
1303,2014/2/15,Yes
1304,2014/7/7,No
1305,2010/4/21,No
1306,2013/11/4,No
1307,2012/11/3,No
1308,2017/1/30,Yes
1309,2012/9/8,No
1310,2016/12/13,No
1311,2012/8/1,Yes
1312,2012/7/7,No
1313,2012/10/2,No
1314,2016/10/10,No
1315,2013/9/30,No
1316,2010/5/18,No
1317,2011/7/19,No
1318,2017/2/12,Yes
1319,2011/12/21,No
1320,2016/10/3,No
1321,2013/4/6,No
1322,2015/5/1,Yes
1323,2013/7/6,No
1324,2009/7/23,No
1325,2010/9/21,No
1326,2011/11/10,No
1327,2015/3/6,No
1328,2012/8/2,No
1329,2013/1/2,No
1330,2010/8/30,No
1331,2014/7/15,Yes
1332,2015/10/11,No
1333,2014/9/11,No
1334,2012/5/10,No
1335,2009/2/8,No
1336,2016/1/3,No
1337,2013/1/15,No
1338,2016/5/1,Yes
1339,2016/5/18,No
1340,2010/10/28,Yes
1341,2011/2/14,No
1342,2017/6/14,No
1343,2013/1/13,No
1344,2013/7/24,No
1345,2009/11/15,No
1346,2011/6/25,No
1347,2016/5/31,No
1348,2016/1/27,No
1349,2011/11/13,No
1350,2015/1/30,No
1351,2014/6/5,No
1352,2015/2/8,Yes
1353,2017/1/3,No
1354,2012/3/8,Yes
1355,2014/4/19,No
1356,2013/7/5,No
1357,2012/9/4,No
1358,2016/3/30,No
1359,2010/12/16,No
1360,2014/9/5,No
1361,2011/5/19,No
1362,2016/5/5,No
1363,2009/5/22,No
1364,2010/10/11,No
1365,2017/2/23,No
1366,2009/4/10,No
1367,2017/4/28,No
1368,2009/7/18,No
1369,2012/1/24,No
1370,2013/11/10,No
1371,2013/9/28,Yes
1372,2009/4/14,Yes
1373,2013/3/12,No
1374,2008/8/29,No
1375,2013/3/7,No
1376,2012/7/21,No
1377,2012/2/3,Yes
1378,2009/10/22,No
1379,2014/4/24,No
1380,2014/8/26,No
1381,2010/10/16,Yes
1382,2016/10/21,Yes
1383,2011/9/27,No
1384,2016/6/7,Yes
1385,2010/8/14,No
1386,2009/3/21,No
1387,2011/5/22,No
1388,2013/7/23,No
1389,2015/2/18,No
1390,2011/12/4,No
1391,2010/6/18,No
1392,2016/1/24,No
1393,2013/8/26,No
1394,2009/7/2,No
1395,2013/9/7,No
1396,2016/7/9,No
1397,2009/10/29,No
1398,2012/5/10,No
1399,2014/5/19,No
1400,2014/11/20,Yes
1401,2017/1/24,No
1402,2009/5/18,No
1403,2017/3/9,No
1404,2011/5/1,No
1405,2013/4/19,No
1406,2010/10/8,No
1407,2010/12/27,No
1408,2011/3/20,No
1409,2010/5/12,No
1410,2013/10/20,No
1411,2013/11/24,No
1412,2013/8/23,No
1413,2013/4/6,No
1414,2017/6/11,No
1415,2009/12/6,No
1416,2013/12/13,No
1417,2015/2/1,No
1418,2014/12/29,Yes
1419,2015/7/18,No
1420,2011/6/8,No
1421,2015/8/17,No
1422,2014/8/24,No
1423,2014/6/13,No
1424,2014/1/22,No
1425,2011/2/22,No
1426,2016/5/15,No
1427,2009/6/25,No
1428,2009/10/5,No
1429,2013/9/30,No
1430,2008/12/7,No
1431,2011/2/4,Yes
1432,2012/3/10,No
1433,2012/4/9,No
1434,2011/3/23,No
1435,2012/7/20,No
1436,2015/10/22,No
1437,2009/10/30,No
1438,2012/1/21,No
1439,2010/1/2,No
1440,2015/12/17,No
1441,2014/11/17,No
1442,2011/12/31,No
1443,2016/8/10,No
1444,2011/8/2,No
1445,2013/4/25,No
1446,2016/7/26,No
1447,2011/6/11,Yes
1448,2014/8/9,No
1449,2012/6/27,Yes
1450,2016/5/21,No
1451,2013/6/19,No
1452,2012/8/6,No
1453,2014/3/27,Yes
1454,2012/2/20,No
1455,2015/4/2,No
1456,2008/9/19,No
1457,2009/8/21,No
1458,2011/7/23,No
1459,2008/12/1,No
1460,2011/11/26,No
1461,2013/4/23,No
1462,2010/7/17,No
1463,2013/10/20,No
1464,2017/6/3,No
1465,2016/3/15,No
1466,2013/9/30,No
1467,2012/7/14,No
1468,2015/1/13,No
1469,2012/1/24,No
1470,2017/5/6,No
1471,2014/6/20,No
1472,2015/10/1,No
1473,2016/7/4,No
1474,2010/7/28,Yes
1475,2015/3/11,No
1476,2015/5/22,No
1477,2012/3/19,No
1478,2010/4/29,No
1479,2016/4/26,No
1480,2015/5/25,No
1481,2009/1/16,No
1482,2014/12/16,No
1483,2009/5/20,No
1484,2010/3/6,Yes
1485,2010/7/12,No
1486,2010/4/9,No
1487,2010/3/28,Yes
1488,2009/2/6,Yes
1489,2012/5/29,No
1490,2014/7/10,No
1491,2017/4/5,No
1492,2009/11/3,Yes
1493,2009/11/4,No
1494,2010/2/3,No
1495,2010/1/21,No
1496,2013/4/24,No
1497,2015/7/19,No
1498,2015/12/29,No
1499,2009/9/2,No
1500,2012/2/24,No
1501,2010/11/18,No
1502,2017/1/2,No
1503,2010/2/27,No
1504,2014/1/6,No
1505,2013/9/1,No
1506,2017/6/10,No
1507,2011/1/3,No
1508,2013/4/27,No
1509,2016/7/23,No
1510,2010/12/21,No
1511,2015/11/13,No
1512,2016/2/20,No
1513,2015/12/28,No
1514,2016/7/20,No
1515,2011/3/23,Yes
1516,2016/12/9,No
1517,2011/12/2,No
1518,2016/1/16,No
1519,2016/11/30,No
1520,2017/2/28,No
1521,2012/1/23,No
1522,2016/8/2,No
1523,2016/1/1,No
1524,2015/11/26,No
1525,2013/9/20,No
1526,2015/11/20,No
1527,2013/1/17,No
1528,2013/7/4,No
1529,2010/7/8,Yes
1530,2016/9/9,No
1531,2016/1/5,Yes
1532,2014/9/30,No
1533,2010/12/29,No
1534,2011/3/12,No
1535,2010/2/15,No
1536,2010/4/18,No
1537,2015/1/17,No
1538,2011/3/23,No
1539,2016/10/3,Yes
1540,2009/8/30,No
1541,2015/7/29,No
1542,2009/10/13,No
1543,2014/3/6,No
1544,2013/4/9,No
1545,2015/3/8,No
1546,2016/5/29,No
1547,2009/12/15,No
1548,2014/6/10,Yes
1549,2011/8/20,No
1550,2014/3/1,No
1551,2012/3/9,No
1552,2017/4/11,No
1553,2016/6/5,No
1554,2010/11/23,No
1555,2015/7/14,No
1556,2015/4/24,No
1557,2010/11/15,No
1558,2010/1/22,No
1559,2010/8/17,No
1560,2016/9/1,No
1561,2010/11/17,No
1562,2012/4/8,No
1563,2014/6/29,No
1564,2016/3/17,No
1565,2016/12/4,No
1566,2016/12/15,No
1567,2013/1/29,Yes
1568,2016/12/11,No
1569,2011/3/20,Yes
1570,2010/6/11,No
1571,2010/10/26,No
1572,2017/1/10,No
1573,2011/7/12,No
1574,2015/7/19,No
1575,2014/11/24,Yes
1576,2013/12/11,No
1577,2009/2/13,No
1578,2013/7/10,No
1579,2012/10/6,Yes
1580,2014/3/20,No
1581,2014/4/30,No
1582,2013/12/1,No
1583,2010/8/29,No
1584,2011/6/4,No
1585,2017/5/21,No
1586,2014/3/28,Yes
1587,2012/6/14,Yes
1588,2015/12/11,No
1589,2011/12/14,No
1590,2013/1/14,No
1591,2009/8/22,No
1592,2015/10/11,No
1593,2014/9/6,No
1594,2010/1/25,No
1595,2012/4/11,No
1596,2012/8/11,No
1597,2012/8/31,No
1598,2017/5/5,No
1599,2010/6/3,No
1600,2014/8/14,No
1601,2015/12/25,No
1602,2013/7/14,No
1603,2017/1/8,Yes
1604,2014/1/9,No
1605,2012/4/13,No
1606,2013/6/4,No
1607,2017/4/25,No
1608,2013/4/2,No
1609,2016/4/5,No
1610,2014/12/20,No
1611,2011/3/27,No
1612,2016/4/17,No
1613,2011/8/9,Yes
1614,2011/10/31,No
1615,2009/1/7,No
1616,2011/6/27,No
1617,2009/11/13,No
1618,2014/6/23,Yes
1619,2017/6/11,No
1620,2016/11/11,No
1621,2009/3/20,No
1622,2012/11/20,No
1623,2013/5/19,No
1624,2016/9/5,No
1625,2016/11/12,No
1626,2013/8/15,No
1627,2010/12/22,No
1628,2013/10/26,No
1629,2011/3/21,Yes
1630,2015/8/6,Yes
1631,2012/2/19,No
1632,2015/7/29,Yes
1633,2010/6/12,No
1634,2017/2/21,No
1635,2015/9/12,No
1636,2012/10/18,No
1637,2015/11/2,No
1638,2011/12/11,Yes
1639,2015/11/24,No
1640,2014/6/25,No
1641,2011/9/2,No
1642,2015/5/19,Yes
1643,2015/12/6,No
1644,2011/8/9,No
1645,2012/11/2,No
1646,2009/10/1,No
1647,2016/10/18,No
1648,2011/3/27,No
1649,2012/5/27,No
1650,2009/8/25,Yes
1651,2012/5/12,No
1652,2015/3/16,No
1653,2015/9/30,No
1654,2012/5/21,No
1655,2014/3/30,Yes
1656,2013/7/4,No
1657,2015/8/11,Yes
1658,2011/9/26,No
1659,2013/8/30,No
1660,2012/9/29,Yes
1661,2010/7/18,No
1662,2015/5/11,No
1663,2010/12/6,No
1664,2009/2/20,No
1665,2010/4/10,Yes
1666,2012/6/20,No
1667,2011/7/8,No
1668,2010/8/3,No
1669,2015/7/16,No
1670,2009/5/15,No
1671,2016/3/17,No
1672,2010/5/25,Yes
1673,2013/3/21,No
1674,2013/12/15,No
1675,2011/8/20,No
1676,2013/7/9,No
1677,2009/5/24,Yes
1678,2015/2/20,No
1679,2012/5/11,No
1680,2014/2/4,No
1681,2010/10/3,No
1682,2009/6/28,No
1683,2014/6/4,No
1684,2017/5/26,Yes
1685,2012/8/16,No
1686,2016/6/26,No
1687,2012/6/1,No
1688,2009/6/22,No
1689,2017/6/19,No
1690,2016/11/24,No
1691,2009/10/8,No
1692,2012/5/25,No
1693,2014/10/18,No
1694,2009/10/14,No
1695,2010/1/20,No
1696,2009/8/21,No
1697,2012/4/21,No
1698,2014/3/19,No
1699,2017/4/11,No
1700,2017/4/16,No
1701,2015/12/4,No
1702,2013/1/4,No
1703,2010/5/3,No
1704,2016/12/7,No
1705,2014/5/29,No
1706,2012/11/5,No
1707,2014/3/31,No
1708,2016/2/29,No
1709,2011/8/6,No
1710,2014/8/30,No
1711,2015/3/17,No
1712,2009/2/19,No
1713,2009/3/9,No
1714,2016/1/18,No
1715,2009/10/6,No
1716,2015/6/21,No
1717,2012/9/21,Yes
1718,2010/6/13,No
1719,2016/10/16,Yes
1720,2016/11/5,No
1721,2011/8/30,No
1722,2009/6/12,No
1723,2014/3/13,No
1724,2013/7/29,No
1725,2012/8/23,No
1726,2009/2/11,No
1727,2016/6/14,No
1728,2012/4/2,No
1729,2012/7/26,Yes
1730,2014/10/3,No
1731,2010/11/5,No
1732,2011/9/8,No
1733,2013/9/27,No
1734,2012/3/30,No
1735,2009/2/4,No
1736,2016/12/7,No
1737,2011/7/17,No
1738,2010/6/7,No
1739,2009/11/19,No
1740,2014/4/26,No
1741,2012/1/9,No
1742,2016/2/12,No
1743,2016/9/25,No
1744,2015/9/26,No
1745,2012/7/3,No
1746,2016/6/9,Yes
1747,2011/10/25,No
1748,2011/2/10,No
1749,2015/4/26,Yes
1750,2010/9/29,No
1751,2016/6/8,Yes
1752,2014/8/8,No
1753,2011/8/29,No
1754,2012/1/10,No
1755,2013/11/15,No
1756,2009/6/6,Yes
1757,2017/6/3,No
1758,2010/9/12,No
1759,2014/8/14,No
1760,2009/8/22,No
1761,2014/1/6,No
1762,2016/2/19,No
1763,2011/7/26,Yes
1764,2011/8/2,No
1765,2013/5/9,No
1766,2014/5/27,No
1767,2014/9/2,Yes
1768,2012/9/23,No
1769,2010/1/13,No
1770,2009/3/9,No
1771,2010/4/22,No
1772,2011/10/26,No
1773,2011/3/8,No
1774,2016/9/24,No
1775,2013/9/1,No
1776,2013/8/1,No
1777,2015/5/11,No
1778,2017/5/17,No
1779,2012/6/9,No
1780,2009/9/3,No
1781,2016/7/18,Yes
1782,2015/8/27,No
1783,2011/3/8,Yes
1784,2010/5/17,No
1785,2014/9/2,No
1786,2010/5/29,No
1787,2016/11/24,No
1788,2011/8/10,No
1789,2012/5/7,No
1790,2010/8/2,No
1791,2013/12/21,No
1792,2010/12/20,No
1793,2011/10/7,No
1794,2009/11/8,No
1795,2014/8/25,No
1796,2011/2/2,No
1797,2015/4/18,No
1798,2011/5/12,Yes
1799,2009/11/23,No
1800,2012/10/23,No
1801,2012/5/23,No
1802,2009/7/24,No
1803,2010/5/30,No
1804,2016/12/2,No
1805,2009/6/9,Yes
1806,2017/3/24,No
1807,2009/12/14,No
1808,2013/10/12,No
1809,2013/11/24,No
1810,2013/8/2,No
1811,2016/11/16,No
1812,2015/12/26,No
1813,2013/12/16,No
1814,2015/1/13,No
1815,2016/8/11,No
1816,2009/5/18,No
1817,2015/10/3,No
1818,2009/8/23,No
1819,2013/7/7,No
1820,2017/1/12,No
1821,2016/12/21,No
1822,2009/2/1,No
1823,2011/8/27,No
1824,2017/4/6,Yes
1825,2012/8/21,No
1826,2015/12/27,No
1827,2015/4/29,No
1828,2011/5/7,No
1829,2009/11/20,Yes
1830,2009/11/1,No
1831,2015/3/27,No
1832,2010/10/11,No
1833,2013/4/21,Yes
1834,2011/11/14,No
1835,2016/6/16,No
1836,2012/11/28,No
1837,2012/11/21,No
1838,2011/2/5,No
1839,2012/6/6,No
1840,2010/3/1,No
1841,2016/6/5,Yes
1842,2016/6/14,No
1843,2010/4/2,No
1844,2015/6/29,No
1845,2010/10/14,No
1846,2012/1/11,No
1847,2013/12/12,No
1848,2017/5/22,No
1849,2014/10/7,No
1850,2016/4/2,No
1851,2011/3/13,No
1852,2015/4/14,No
1853,2015/6/7,No
1854,2013/9/11,No
1855,2012/5/28,No
1856,2012/3/16,Yes
1857,2016/4/1,No
1858,2009/11/17,No
1859,2015/6/4,No
1860,2011/8/15,No
1861,2008/2/14,No
1862,2012/2/13,No
1863,2016/10/14,No
1864,2016/11/12,No
1865,2011/10/23,No
1866,2011/1/2,No
1867,2012/8/24,Yes
1868,2008/12/3,No
1869,2016/2/16,No
1870,2013/9/12,Yes
1871,2010/9/2,No
1872,2009/4/2,No
1873,2011/9/24,No
1874,2011/9/11,No
1875,2011/12/17,Yes
1876,2011/10/4,No
1877,2010/6/26,No
1878,2014/8/15,No
1879,2015/5/25,No
1880,2014/6/29,Yes
1881,2011/5/1,No
1882,2016/12/31,No
1883,2013/3/3,No
1884,2016/9/21,Yes
1885,2008/12/20,No
1886,2009/11/8,No
1887,2016/4/6,No
1888,2009/8/22,No
1889,2014/10/11,No
1890,2017/2/9,No
1891,2017/2/6,No
1892,2016/11/3,No
1893,2016/5/8,No
1894,2009/1/5,No
1895,2010/8/11,No
1896,2010/10/1,No
1897,2017/5/20,No
1898,2013/10/1,No
1899,2012/11/18,No
1900,2010/12/5,Yes
1901,2009/1/25,No
1902,2009/8/21,No
1903,2013/4/1,Yes
1904,2010/1/16,No
1905,2012/1/13,No
1906,2012/4/27,No
1907,2017/5/20,Yes
1908,2011/2/13,No
1909,2014/12/25,Yes
1910,2014/8/21,No
1911,2016/7/2,No
1912,2010/11/29,No
1913,2011/8/1,No
1914,2014/10/10,No
1915,2011/8/23,No
1916,2014/7/3,No
1917,2014/8/25,Yes
1918,2013/3/28,No
1919,2009/3/12,No
1920,2015/10/16,No
1921,2012/4/23,Yes
1922,2017/5/21,No
1923,2016/12/4,No
1924,2016/11/10,No
1925,2013/5/1,No
1926,2010/3/30,No
1927,2013/5/28,No
1928,2012/4/21,No
1929,2017/4/1,No
1930,2014/10/16,No
1931,2016/7/7,No
1932,2009/2/28,No
1933,2016/10/19,No
1934,2011/6/21,No
1935,2015/10/13,No
1936,2013/10/31,No
1937,2017/3/30,No
1938,2010/8/2,No
1939,2011/6/15,Yes
1940,2014/12/30,No
1941,2008/12/13,No
1942,2011/12/9,No
1943,2012/4/17,No
1944,2010/9/16,No
1945,2015/11/22,No
1946,2016/3/8,No
1947,2016/12/20,No
1948,2016/2/24,No
1949,2011/2/26,No
1950,2014/9/11,No
1951,2015/12/10,No
1952,2010/12/16,No
1953,2009/10/23,No
1954,2015/12/23,No
1955,2014/2/19,Yes
1956,2015/8/25,No
1957,2015/4/29,No
1958,2016/10/27,No
1959,2016/5/8,Yes
1960,2013/8/9,Yes
1961,2012/3/8,No
1962,2014/12/18,No
1963,2012/6/14,Yes
1964,2011/7/22,No
1965,2016/7/24,No
1966,2013/11/16,No
1967,2010/9/23,No
1968,2010/6/17,No
1969,2012/4/9,No
1970,2014/5/5,No
1971,2014/3/23,No
1972,2016/6/15,No
1973,2010/6/3,No
1974,2015/12/29,No
1975,2011/8/16,No
1976,2014/7/10,No
1977,2011/5/28,No
1978,2010/3/28,No
1979,2015/3/17,No
1980,2010/12/24,No
1981,2015/8/3,No
1982,2009/9/10,No
1983,2016/9/1,No
1984,2015/8/26,No
1985,2012/5/19,No
1986,2016/5/24,No
1987,2015/7/3,No
1988,2012/5/10,Yes
1989,2013/6/16,No
1990,2010/11/8,No
1991,2013/5/1,No
1992,2009/1/19,No
1993,2014/8/11,No
1994,2017/2/4,No
1995,2010/5/19,No
1996,2010/10/2,No
1997,2014/8/20,No
1998,2014/8/31,No
1999,2015/6/15,No
2000,2015/4/25,No
2001,2009/10/11,No
2002,2016/10/30,No
2003,2015/12/9,No
2004,2009/2/14,No
2005,2011/7/31,No
2006,2016/4/21,No
2007,2017/4/28,No
2008,2011/12/9,No
2009,2016/9/16,No
2010,2010/8/22,No
2011,2016/9/7,No
2012,2011/2/8,No
2013,2014/2/21,No
2014,2014/12/10,No
2015,2015/1/8,No
2016,2012/2/19,No
2017,2010/9/8,No
2018,2016/4/26,No
2019,2012/5/17,No
2020,2010/10/22,No
2021,2013/7/6,No
2022,2014/4/15,No
2023,2012/2/12,No
2024,2015/7/14,No
2025,2010/6/25,No
2026,2010/10/18,No
2027,2013/7/16,No
2028,2015/1/12,No
2029,2016/11/12,No
2030,2010/8/19,No
2031,2013/12/16,No
2032,2011/8/10,No
2033,2014/9/8,No
2034,2011/8/3,No
2035,2010/6/11,No
2036,2015/4/24,Yes
2037,2011/7/4,No
2038,2012/6/19,No
2039,2012/6/10,No
2040,2016/9/10,No
2041,2013/5/28,No
2042,2016/11/13,Yes
2043,2010/6/11,No
2044,2010/3/25,No
2045,2016/1/9,No
2046,2014/11/16,No
2047,2011/5/23,No
2048,2016/4/15,No
2049,2012/8/11,No
2050,2014/12/6,No
2051,2014/5/29,No
2052,2010/7/20,No
2053,2011/7/30,No
2054,2013/8/29,No
2055,2014/9/24,No
2056,2015/9/13,No
2057,2011/9/7,No
2058,2013/6/24,No
2059,2016/12/18,No
2060,2010/4/11,No
2061,2009/10/13,Yes
2062,2014/12/23,No
2063,2011/1/1,No
2064,2015/11/13,No
2065,2014/1/14,No
2066,2010/11/9,No
2067,2009/2/2,No
2068,2011/7/25,No
2069,2015/1/25,No
2070,2013/4/18,No
2071,2016/11/6,No
2072,2009/5/17,No
2073,2013/3/15,No
2074,2016/10/2,Yes
2075,2010/6/14,No
2076,2014/6/26,No
2077,2008/8/24,No
2078,2012/9/18,No
2079,2016/5/19,No
2080,2013/4/15,No
2081,2015/5/5,Yes
2082,2016/4/23,No
2083,2010/5/29,Yes
2084,2014/8/12,No
2085,2016/5/11,No
2086,2010/5/20,No
2087,2016/8/18,No
2088,2010/6/24,No
2089,2009/6/4,Yes
2090,2010/3/5,No
2091,2017/5/10,No
2092,2009/9/24,No
2093,2014/7/16,No
2094,2013/8/1,Yes
2095,2011/12/23,No
2096,2009/2/12,No
2097,2017/3/14,No
2098,2008/12/11,No
2099,2009/8/16,Yes
2100,2012/5/12,Yes
2101,2013/11/10,No
2102,2010/6/22,No
2103,2016/11/20,No
2104,2014/6/1,No
2105,2015/12/18,No
2106,2015/7/30,No
2107,2009/7/21,No
2108,2016/1/18,No
2109,2017/2/3,No
2110,2012/5/25,Yes
2111,2014/8/10,No
2112,2012/1/6,No
2113,2008/12/22,Yes
2114,2009/10/7,No
2115,2013/11/27,No
2116,2017/5/3,No
2117,2010/6/17,Yes
2118,2012/3/25,No
2119,2011/12/16,No
2120,2010/12/1,Yes
2121,2009/3/1,No
2122,2010/5/3,No
2123,2014/8/12,No
2124,2010/9/26,No
2125,2016/5/2,No
2126,2009/2/11,No
2127,2017/3/8,No
2128,2012/5/11,No
2129,2011/3/26,No
2130,2015/4/17,No
2131,2016/4/17,No
2132,2013/3/9,Yes
2133,2012/5/22,No
2134,2017/5/29,No
2135,2009/10/14,Yes
2136,2015/1/29,No
2137,2015/7/19,No
2138,2009/4/6,Yes
2139,2015/10/18,No
2140,2015/3/5,No
2141,2014/2/4,No
2142,2015/4/18,No
2143,2016/12/21,No
2144,2012/10/9,No
2145,2012/6/24,No
2146,2012/7/22,No
2147,2013/10/30,No
2148,2014/12/16,No
2149,2009/8/11,No
2150,2016/9/6,No
2151,2016/1/19,No
2152,2009/1/21,No
2153,2016/11/7,No
2154,2010/10/11,Yes
2155,2009/8/28,Yes
2156,2009/8/28,No
2157,2011/5/2,No
2158,2011/1/4,No
2159,2013/4/26,No
2160,2014/12/10,No
2161,2016/3/5,Yes
2162,2014/11/27,No
2163,2009/8/15,No
2164,2009/11/26,No
2165,2010/10/9,No
2166,2013/4/20,No
2167,2015/5/15,No
2168,2012/7/22,No
2169,2009/11/2,No
2170,2015/6/11,No
2171,2012/9/28,Yes
2172,2016/6/7,Yes
2173,2017/1/4,No
2174,2011/9/15,No
2175,2013/5/5,No
2176,2010/7/30,No
2177,2015/12/17,Yes
2178,2017/6/25,No
2179,2012/1/16,No
2180,2014/8/1,No
2181,2008/10/24,No
2182,2011/6/6,No
2183,2011/11/12,No
2184,2011/1/25,No
2185,2013/10/27,No
2186,2011/7/11,No
2187,2013/1/7,No
2188,2013/9/14,No
2189,2017/2/27,No
2190,2009/12/5,No
2191,2014/7/21,No
2192,2017/3/31,No
2193,2013/7/13,Yes
2194,2009/12/3,No
2195,2016/6/20,Yes
2196,2014/8/29,No
2197,2014/12/20,No
2198,2015/5/29,No
2199,2012/8/29,No
2200,2014/1/23,No
2201,2009/10/9,No
2202,2012/3/9,No
2203,2014/5/9,No
2204,2009/7/25,No
2205,2015/8/4,No
2206,2015/12/15,No
2207,2011/7/28,No
2208,2016/12/22,No
2209,2016/3/13,No
2210,2009/12/5,No
2211,2015/9/3,No
2212,2013/5/16,Yes
2213,2010/3/5,No
2214,2012/4/10,Yes
2215,2013/1/30,No
2216,2012/11/17,No
2217,2012/7/13,No
2218,2011/9/23,No
2219,2009/12/2,No
2220,2009/11/20,No
2221,2010/4/23,No
2222,2009/5/24,No
2223,2016/9/19,No
2224,2012/9/7,No
2225,2012/7/11,No
2226,2014/6/10,No
2227,2015/12/15,No
2228,2011/10/31,No
2229,2010/1/4,No
2230,2014/7/14,No
2231,2015/9/18,No
2232,2014/10/27,No
2233,2009/4/30,No
2234,2013/7/28,No
2235,2009/10/28,No
2236,2015/11/6,No
2237,2014/5/16,No
2238,2013/12/3,Yes
2239,2011/8/21,No
2240,2014/8/17,No
2241,2010/9/23,No
2242,2016/3/20,No
2243,2011/1/19,No
2244,2016/9/25,No
2245,2016/2/16,No
2246,2014/11/22,Yes
2247,2010/3/7,Yes
2248,2017/3/2,No
2249,2010/1/7,No
2250,2011/3/6,No
2251,2009/1/5,No
2252,2015/9/30,No
2253,2008/11/16,No
2254,2011/2/15,No
2255,2014/8/2,No
2256,2012/2/18,No
2257,2012/2/15,No
2258,2012/3/15,No
2259,2015/12/25,No
2260,2011/11/1,No
2261,2017/4/11,Yes
2262,2012/4/14,No
2263,2011/12/19,No
2264,2011/11/3,Yes
2265,2017/3/22,No
2266,2010/2/7,Yes
2267,2010/7/22,No
2268,2010/2/7,No
2269,2017/5/4,No
2270,2017/4/17,No
2271,2015/1/4,No
2272,2012/6/20,No
2273,2012/1/30,No
2274,2009/1/24,No
2275,2009/11/27,Yes
2276,2015/6/30,No
2277,2009/1/21,No
2278,2012/4/26,No
2279,2013/4/2,No
2280,2010/1/17,No
2281,2010/12/29,No
2282,2010/1/15,No
2283,2017/3/31,No
2284,2012/8/19,No
2285,2017/3/31,No
2286,2013/7/2,No
2287,2015/4/21,No
2288,2011/8/23,No
2289,2010/12/11,No
2290,2014/9/23,No
2291,2015/11/15,No
2292,2016/12/9,No
2293,2009/4/13,Yes
2294,2011/5/19,No
2295,2014/7/18,No
2296,2017/2/18,No
2297,2011/6/15,Yes
2298,2010/8/3,No
2299,2010/2/27,No
2300,2010/7/25,No
2301,2016/10/13,No
2302,2015/6/1,No
2303,2013/11/17,No
2304,2010/5/18,No
2305,2011/7/19,No
2306,2010/5/23,No
2307,2015/2/2,No
2308,2016/12/8,Yes
2309,2014/5/4,No
2310,2013/6/16,No
2311,2015/3/29,No
2312,2015/2/11,No
2313,2016/12/16,No
2314,2009/1/22,No
2315,2010/11/14,No
2316,2017/2/14,Yes
2317,2010/6/5,No
2318,2016/3/9,No
2319,2016/12/24,Yes
2320,2014/3/28,Yes
2321,2011/6/24,No
2322,2016/5/30,No
2323,2009/5/28,No
2324,2010/5/6,No
2325,2012/10/28,No
2326,2009/11/4,No
2327,2014/5/25,No
2328,2015/10/16,No
2329,2011/7/31,No
2330,2008/5/29,No
2331,2015/7/25,No
2332,2016/3/21,No
2333,2015/12/4,No
2334,2011/9/2,Yes
2335,2015/2/23,No
2336,2016/7/29,No
2337,2010/2/23,No
2338,2009/3/29,No
2339,2014/12/12,No
2340,2015/3/10,No
2341,2011/6/30,No
2342,2009/11/8,No
2343,2017/6/2,No
2344,2016/10/5,No
2345,2009/8/24,No
2346,2017/4/14,No
2347,2016/6/10,No
2348,2012/2/1,No
2349,2016/12/2,No
2350,2008/7/29,Yes
2351,2017/3/13,No
2352,2015/12/10,No
2353,2017/5/2,No
2354,2009/11/20,No
2355,2009/6/6,No
2356,2013/11/15,No
2357,2017/4/16,No
2358,2012/4/20,No
2359,2015/9/6,No
