Date,RainTomorrow
2009/9/2,No
2012/2/24,No
2010/11/18,No
2017/1/2,No
2010/2/27,No
2014/1/6,No
2013/9/1,No
2017/6/10,No
2011/1/3,No
2013/4/27,No
2016/7/23,No
2010/12/21,No
2015/11/13,No
2016/2/20,No
2015/12/28,No
2016/7/20,No
2011/3/23,Yes
2016/12/9,No
2011/12/2,No
2016/1/16,No
2016/11/30,No
2017/2/28,Yes
2012/1/23,No
2016/8/2,No
2016/1/1,No
2015/11/26,No
2013/9/20,No
2015/11/20,No
2013/1/17,No
2013/7/4,No
2010/7/8,Yes
2016/9/9,No
2016/1/5,Yes
2014/9/30,No
2010/12/29,No
2011/3/12,No
2010/2/15,No
2010/4/18,No
2015/1/17,No
2011/3/23,No
2016/10/3,Yes
2009/8/30,No
2015/7/29,No
2009/10/13,No
2014/3/6,No
2013/4/9,No
2015/3/8,No
2016/5/29,No
2009/12/15,No
2014/6/10,Yes
2011/8/20,Yes
2014/3/1,No
2012/3/9,No
2017/4/11,No
2016/6/5,Yes
2010/11/23,No
2015/7/14,No
2015/4/24,No
2010/11/15,No
2010/1/22,No
2010/8/17,No
2016/9/1,No
2010/11/17,No
2012/4/8,Yes
2014/6/29,No
2016/3/17,No
2016/12/4,No
2016/12/15,No
2013/1/29,Yes
2016/12/11,No
2011/3/20,Yes
2010/6/11,No
2010/10/26,No
2017/1/10,No
2011/7/12,No
2015/7/19,No
2014/11/24,Yes
2013/12/11,No
2009/2/13,Yes
2013/7/10,No
2012/10/6,Yes
2014/3/20,No
2014/4/30,No
2013/12/1,No
2010/8/29,No
2011/6/4,No
2017/5/21,No
2014/3/28,Yes
2012/6/14,Yes
2015/12/11,No
2011/12/14,No
2013/1/14,No
2009/8/22,No
2015/10/11,No
2014/9/6,No
2010/1/25,No
2012/4/11,No
2012/8/11,No
2012/8/31,No
2017/5/5,No
2010/6/3,No
2014/8/14,No
2015/12/25,No
2013/7/14,No
2017/1/8,No
2014/1/9,No
2012/4/13,No
2013/6/4,No
2017/4/25,No
2013/4/2,No
2016/4/5,No
2014/12/20,No
2011/3/27,No
2016/4/17,No
2011/8/9,Yes
2011/10/31,No
2009/1/7,No
2011/6/27,No
2009/11/13,No
2014/6/23,Yes
2017/6/11,No
2016/11/11,No
2009/3/20,No
2012/11/20,No
2013/5/19,No
2016/9/5,No
2016/11/12,No
2013/8/15,No
2010/12/22,No
2013/10/26,No
2011/3/21,Yes
2015/8/6,Yes
2012/2/19,No
2015/7/29,Yes
2010/6/12,No
2017/2/21,No
2015/9/12,No
2012/10/18,No
2015/11/2,No
2011/12/11,Yes
2015/11/24,No
2014/6/25,No
2011/9/2,No
2015/5/19,Yes
2015/12/6,No
2011/8/9,Yes
2012/11/2,No
2009/10/1,No
2016/10/18,No
2011/3/27,Yes
2012/5/27,No
2009/8/25,Yes
2012/5/12,No
2015/3/16,No
2015/9/30,No
2012/5/21,No
2014/3/30,Yes
2013/7/4,No
2015/8/11,Yes
2011/9/26,No
2013/8/30,No
2012/9/29,Yes
2010/7/18,No
2015/5/11,No
2010/12/6,No
2009/2/20,No
2010/4/10,Yes
2012/6/20,No
2011/7/8,No
2010/8/3,No
2015/7/16,No
2009/5/15,No
2016/3/17,No
2010/5/25,Yes
2013/3/21,No
2013/12/15,No
2011/8/20,No
2013/7/9,No
2009/5/24,Yes
2015/2/20,No
2012/5/11,No
2014/2/4,No
2010/10/3,No
2009/6/28,No
2014/6/4,No
2017/5/26,Yes
2012/8/16,No
2016/6/26,No
2012/6/1,No
2009/6/22,No
2017/6/19,Yes
2016/11/24,No
2009/10/8,No
2012/5/25,No
2014/10/18,No
2009/10/14,No
2010/1/20,No
2009/8/21,No
2012/4/21,No
2014/3/19,No
2017/4/11,No
2017/4/16,No
2015/12/4,No
2013/1/4,No
2010/5/3,No
2016/12/7,No
2014/5/29,No
2012/11/5,No
2014/3/31,No
2016/2/29,No
2011/8/6,No
2014/8/30,No
2015/3/17,No
2009/2/19,No
2009/3/9,No
2016/1/18,No
2009/10/6,No
2015/6/21,No
2012/9/21,Yes
2010/6/13,No
2016/10/16,Yes
2016/11/5,No
2011/8/30,No
2009/6/12,No
2014/3/13,No
2013/7/29,No
2012/8/23,No
2009/2/11,No
2016/6/14,No
2012/4/2,No
2012/7/26,Yes
2014/10/3,No
2010/11/5,No
2011/9/8,No
2013/9/27,No
2012/3/30,No
2009/2/4,No
2016/12/7,No
2011/7/17,No
2010/6/7,No
2009/11/19,Yes
2014/4/26,Yes
2012/1/9,No
2016/2/12,No
2016/9/25,No
2015/9/26,No
2012/7/3,No
2016/6/9,Yes
2011/10/25,No
2011/2/10,No
2015/4/26,No
2010/9/29,No
2016/6/8,Yes
2014/8/8,No
2011/8/29,No
2012/1/10,No
2013/11/15,No
2009/6/6,Yes
2017/6/3,No
2010/9/12,No
2014/8/14,No
2009/8/22,No
2014/1/6,No
2016/2/19,No
2011/7/26,Yes
2011/8/2,No
2013/5/9,No
2014/5/27,No
2014/9/2,Yes
2012/9/23,No
2010/1/13,No
2009/3/9,No
2010/4/22,No
2011/10/26,No
2011/3/8,No
2016/9/24,No
2013/9/1,No
2013/8/1,No
2015/5/11,No
2017/5/17,No
2012/6/9,No
2009/9/3,No
2016/7/18,Yes
2015/8/27,No
2011/3/8,Yes
2010/5/17,No
2014/9/2,No
2010/5/29,No
2016/11/24,No
2011/8/10,No
2012/5/7,No
2010/8/2,No
2013/12/21,No
2010/12/20,No
2011/10/7,No
2009/11/8,No
2014/8/25,No
2011/2/2,No
2015/4/18,No
2011/5/12,Yes
2009/11/23,No
2012/10/23,No
2012/5/23,No
2009/7/24,No
2010/5/30,No
2016/12/2,No
2009/6/9,Yes
2017/3/24,Yes
2009/12/14,No
2013/10/12,No
2013/11/24,No
2013/8/2,No
2016/11/16,No
2015/12/26,No
2013/12/16,No
2015/1/13,No
2016/8/11,No
2009/5/18,No
2015/10/3,No
2009/8/23,No
2013/7/7,No
2017/1/12,No
2016/12/21,No
2009/2/1,Yes
2011/8/27,No
2017/4/6,Yes
2012/8/21,No
2015/12/27,No
2015/4/29,No
2011/5/7,No
2009/11/20,Yes
2009/11/1,No
2015/3/27,No
2010/10/11,No
2013/4/21,Yes
2011/11/14,No
2016/6/16,No
2012/11/28,No
2012/11/21,No
2011/2/5,No
2012/6/6,No
2010/3/1,No
2016/6/5,Yes
2016/6/14,No
2010/4/2,No
2015/6/29,No
2010/10/14,No
2012/1/11,No
2013/12/12,No
2017/5/22,No
2014/10/7,No
2016/4/2,No
2011/3/13,No
2015/4/14,No
2015/6/7,Yes
2013/9/11,No
2012/5/28,No
2012/3/16,Yes
2016/4/1,No
2009/11/17,No
2015/6/4,No
2011/8/15,No
2008/2/14,No
2012/2/13,Yes
2016/10/14,No
2016/11/12,No
2011/10/23,No
2011/1/2,No
2012/8/24,No
2008/12/3,No
2016/2/16,No
2013/9/12,Yes
2010/9/2,No
2009/4/2,No
2011/9/24,No
2011/9/11,No
2011/12/17,Yes
2011/10/4,No
2010/6/26,No
2014/8/15,No
2015/5/25,No
2014/6/29,Yes
2011/5/1,No
2016/12/31,No
2013/3/3,No
2016/9/21,Yes
2008/12/20,No
2009/11/8,No
2016/4/6,No
2009/8/22,No
2014/10/11,No
2017/2/9,No
2017/2/6,No
2016/11/3,No
2016/5/8,No
2009/1/5,No
2010/8/11,No
2010/10/1,No
2017/5/20,No
2013/10/1,No
2012/11/18,No
2010/12/5,Yes
2009/1/25,No
2009/8/21,No
2013/4/1,Yes
2010/1/16,No
2012/1/13,No
2012/4/27,No
2017/5/20,Yes
2011/2/13,No
2014/12/25,Yes
2014/8/21,No
2016/7/2,No
2010/11/29,No
2011/8/1,No
2014/10/10,No
2011/8/23,No
2014/7/3,No
2014/8/25,Yes
2013/3/28,No
2009/3/12,No
2015/10/16,No
2012/4/23,Yes
2017/5/21,No
2016/12/4,No
2016/11/10,No
2013/5/1,Yes
2010/3/30,Yes
2013/5/28,No
2012/4/21,No
2017/4/1,No
2014/10/16,No
2016/7/7,No
2009/2/28,No
2016/10/19,No
2011/6/21,No
2015/10/13,No
2013/10/31,No
2017/3/30,No
2010/8/2,No
2011/6/15,No
2014/12/30,No
2008/12/13,No
2011/12/9,No
2012/4/17,No
2010/9/16,No
2015/11/22,No
2016/3/8,No
2016/12/20,No
2016/2/24,No
2011/2/26,No
2014/9/11,No
2015/12/10,No
2010/12/16,No
2009/10/23,No
2015/12/23,No
2014/2/19,Yes
2015/8/25,No
2015/4/29,No
2016/10/27,No
2016/5/8,Yes
2013/8/9,No
2012/3/8,No
2014/12/18,No
2012/6/14,Yes
2011/7/22,No
2016/7/24,No
2013/11/16,No
2010/9/23,No
2010/6/17,No
2012/4/9,No
2014/5/5,No
2014/3/23,No
2016/6/15,No
2010/6/3,No
2015/12/29,No
2011/8/16,No
2014/7/10,No
2011/5/28,No
2010/3/28,No
2015/3/17,No
2010/12/24,No
2015/8/3,No
2009/9/10,No
2016/9/1,No
2015/8/26,No
2012/5/19,No
2016/5/24,No
2015/7/3,No
2012/5/10,No
2013/6/16,No
2010/11/8,No
2013/5/1,No
2009/1/19,No
2014/8/11,No
2017/2/4,No
2010/5/19,No
2010/10/2,No
2014/8/20,No
2014/8/31,No
2015/6/15,No
2015/4/25,No
2009/10/11,No
2016/10/30,No
2015/12/9,No
2009/2/14,No
2011/7/31,No
2016/4/21,No
2017/4/28,No
2011/12/9,No
2016/9/16,No
2010/8/22,No
2016/9/7,No
2011/2/8,No
2014/2/21,Yes
2014/12/10,No
2015/1/8,No
2012/2/19,Yes
2010/9/8,Yes
2016/4/26,No
2012/5/17,No
2010/10/22,No
2013/7/6,No
2014/4/15,No
2012/2/12,No
2015/7/14,No
2010/6/25,No
2010/10/18,No
2013/7/16,No
2015/1/12,No
2016/11/12,No
2010/8/19,Yes
2013/12/16,No
2011/8/10,No
2014/9/8,No
2011/8/3,No
2010/6/11,No
2015/4/24,Yes
2011/7/4,No
2012/6/19,No
2012/6/10,No
2016/9/10,No
2013/5/28,No
2016/11/13,Yes
2010/6/11,No
2010/3/25,No
2016/1/9,No
2014/11/16,No
2011/5/23,No
2016/4/15,No
2012/8/11,No
2014/12/6,Yes
2014/5/29,No
2010/7/20,No
2011/7/30,No
2013/8/29,No
2014/9/24,No
2015/9/13,No
2011/9/7,No
2013/6/24,No
2016/12/18,No
2010/4/11,Yes
2009/10/13,Yes
2014/12/23,Yes
2011/1/1,No
2015/11/13,No
2014/1/14,No
2010/11/9,Yes
2009/2/2,No
2011/7/25,No
2015/1/25,No
2013/4/18,No
2016/11/6,No
2009/5/17,No
2013/3/15,No
2016/10/2,Yes
2010/6/14,No
2014/6/26,No
2008/8/24,No
2012/9/18,No
2016/5/19,No
2013/4/15,No
2015/5/5,Yes
2016/4/23,No
2010/5/29,No
2014/8/12,No
2016/5/11,No
2010/5/20,No
2016/8/18,No
2010/6/24,No
2009/6/4,Yes
2010/3/5,No
2017/5/10,No
2009/9/24,No
2014/7/16,No
2013/8/1,No
2011/12/23,No
2009/2/12,No
2017/3/14,Yes
2008/12/11,No
2009/8/16,No
2012/5/12,Yes
2013/11/10,No
2010/6/22,No
2016/11/20,No
2014/6/1,No
2015/12/18,No
2015/7/30,No
2009/7/21,No
2016/1/18,No
2017/2/3,No
2012/5/25,Yes
2014/8/10,No
2012/1/6,No
2008/12/22,No
2009/10/7,No
2013/11/27,No
2017/5/3,No
2010/6/17,Yes
2012/3/25,No
2011/12/16,No
2010/12/1,Yes
2009/3/1,No
2010/5/3,No
2014/8/12,No
2010/9/26,No
2016/5/2,No
2009/2/11,No
2017/3/8,No
2012/5/11,No
2011/3/26,No
2015/4/17,No
2016/4/17,No
2013/3/9,Yes
2012/5/22,No
2017/5/29,No
2009/10/14,Yes
2015/1/29,No
2015/7/19,No
2009/4/6,Yes
2015/10/18,No
2015/3/5,No
2014/2/4,No
2015/4/18,Yes
2016/12/21,No
2012/10/9,No
2012/6/24,No
2012/7/22,Yes
2013/10/30,No
2014/12/16,No
2009/8/11,No
2016/9/6,No
2016/1/19,No
2009/1/21,No
2016/11/7,No
2010/10/11,Yes
2009/8/28,No
2009/8/28,No
2011/5/2,No
2011/1/4,No
2013/4/26,No
2014/12/10,No
2016/3/5,Yes
2014/11/27,No
2009/8/15,No
2009/11/26,Yes
2010/10/9,Yes
2013/4/20,No
2015/5/15,No
2012/7/22,No
2009/11/2,No
2015/6/11,No
2012/9/28,Yes
2016/6/7,Yes
2017/1/4,No
2011/9/15,No
2013/5/5,No
2010/7/30,No
2015/12/17,Yes
2017/6/25,No
2012/1/16,No
2014/8/1,No
2008/10/24,No
2011/6/6,No
2011/11/12,No
2011/1/25,Yes
2013/10/27,No
2011/7/11,No
2013/1/7,No
2013/9/14,No
2017/2/27,No
2009/12/5,No
2014/7/21,No
2017/3/31,No
2013/7/13,Yes
2009/12/3,No
2016/6/20,Yes
2014/8/29,No
2014/12/20,No
2015/5/29,No
2012/8/29,No
2014/1/23,No
2009/10/9,No
2012/3/9,No
2014/5/9,No
2009/7/25,No
2015/8/4,No
2015/12/15,No
2011/7/28,No
2016/12/22,No
2016/3/13,No
2009/12/5,No
2015/9/3,No
2013/5/16,Yes
2010/3/5,No
2012/4/10,Yes
2013/1/30,No
2012/11/17,No
2012/7/13,No
2011/9/23,No
2009/12/2,No
2009/11/20,No
2010/4/23,No
2009/5/24,Yes
2016/9/19,No
2012/9/7,No
2012/7/11,No
2014/6/10,No
2015/12/15,No
2011/10/31,No
2010/1/4,No
2014/7/14,No
2015/9/18,No
2014/10/27,No
2009/4/30,No
2013/7/28,No
2009/10/28,No
2015/11/6,Yes
2014/5/16,No
2013/12/3,Yes
2011/8/21,No
2014/8/17,No
2010/9/23,No
2016/3/20,No
2011/1/19,No
2016/9/25,No
2016/2/16,No
2014/11/22,Yes
2010/3/7,Yes
2017/3/2,No
2010/1/7,No
2011/3/6,No
2009/1/5,No
2015/9/30,No
2008/11/16,No
2011/2/15,No
2014/8/2,No
2012/2/18,No
2012/2/15,No
2012/3/15,No
2015/12/25,No
2011/11/1,No
2017/4/11,Yes
2012/4/14,No
2011/12/19,No
2011/11/3,Yes
2017/3/22,No
2010/2/7,Yes
2010/7/22,No
2010/2/7,No
2017/5/4,No
2017/4/17,No
2015/1/4,No
2012/6/20,Yes
2012/1/30,No
2009/1/24,No
2009/11/27,Yes
2015/6/30,No
2009/1/21,No
2012/4/26,No
2013/4/2,No
2010/1/17,No
2010/12/29,No
2010/1/15,No
2017/3/31,No
2012/8/19,No
2017/3/31,No
2013/7/2,No
2015/4/21,No
2011/8/23,No
2010/12/11,No
2014/9/23,No
2015/11/15,No
2016/12/9,No
2009/4/13,Yes
2011/5/19,No
2014/7/18,No
2017/2/18,No
2011/6/15,Yes
2010/8/3,Yes
2010/2/27,No
2010/7/25,No
2016/10/13,No
2015/6/1,No
2013/11/17,No
2010/5/18,No
2011/7/19,No
2010/5/23,Yes
2015/2/2,No
2016/12/8,Yes
2014/5/4,No
2013/6/16,No
2015/3/29,No
2015/2/11,No
2016/12/16,No
2009/1/22,No
2010/11/14,No
2017/2/14,Yes
2010/6/5,No
2016/3/9,No
2016/12/24,Yes
2014/3/28,Yes
2011/6/24,No
2016/5/30,No
2009/5/28,No
2010/5/6,No
2012/10/28,No
2009/11/4,No
2014/5/25,No
2015/10/16,No
2011/7/31,No
2008/5/29,No
2015/7/25,No
2016/3/21,No
2015/12/4,No
2011/9/2,Yes
2015/2/23,No
2016/7/29,No
2010/2/23,No
2009/3/29,No
2014/12/12,No
2015/3/10,No
2011/6/30,No
2009/11/8,No
2017/6/2,No
2016/10/5,No
2009/8/24,No
2017/4/14,Yes
2016/6/10,No
2012/2/1,No
2016/12/2,No
2008/7/29,Yes
2017/3/13,No
2015/12/10,No
2017/5/2,No
2009/11/20,No
2009/6/6,Yes
2013/11/15,No
2017/4/16,No
2012/4/20,No
2015/9/6,No
2011/2/5,Yes
2010/9/26,No
2009/6/21,No
2015/4/2,No
2009/1/5,No
2012/8/29,Yes
2013/4/15,No
2017/5/8,No
2017/4/12,No
2011/5/21,No
2015/10/8,No
2010/1/10,No
2016/10/26,No
2016/12/23,No
2015/6/20,No
2016/7/3,No
2010/11/23,No
2015/7/1,No
2012/2/19,No
2016/2/4,No
2016/5/24,Yes
2015/11/7,Yes
2012/4/20,No
2011/11/25,Yes
2011/10/15,No
2011/9/12,No
2016/6/20,Yes
2009/3/10,No
2016/12/15,No
2013/7/24,No
2014/9/5,No
2009/10/8,No
2015/4/28,No
2016/2/16,No
2013/6/25,Yes
2015/11/2,Yes
2011/8/16,No
2017/2/22,No
2009/8/25,Yes
2012/2/12,No
2015/3/8,No
2013/6/4,No
2010/11/19,No
2017/6/2,No
2012/6/11,Yes
2013/3/11,No
2008/9/26,No
2014/4/29,No
2012/5/15,No
2014/5/27,No
2011/1/11,No
2010/2/19,No
2011/7/7,No
2014/8/2,No
2012/1/1,No
2011/6/10,No
2012/6/30,No
2015/11/15,No
2016/10/25,No
2014/3/31,No
2012/6/16,No
2017/5/25,No
2012/9/29,No
2015/3/12,No
2015/9/27,Yes
2009/11/29,Yes
2013/3/30,No
2015/11/15,No
2012/9/6,No
2014/5/27,Yes
2016/11/4,No
2015/8/24,No
2011/2/5,No
2017/5/11,No
2013/4/20,No
2010/9/18,No
2016/8/12,No
2011/9/10,No
2008/9/18,Yes
2010/4/28,No
2010/9/22,No
2016/6/5,Yes
2012/8/8,Yes
2010/10/6,Yes
2015/1/10,No
2014/1/14,No
2015/2/15,No
2008/6/7,No
2011/7/17,Yes
2016/7/11,No
2009/11/20,Yes
2013/1/30,No
2017/3/19,No
2017/2/5,No
2017/3/14,No
2014/7/15,Yes
2015/11/27,Yes
2009/11/27,No
2011/5/9,No
2014/6/3,No
2009/10/14,No
2014/11/21,No
2015/10/22,Yes
2014/6/23,Yes
2013/9/20,No
2014/5/27,No
2012/11/26,No
2017/1/13,No
2013/12/15,No
2010/5/26,No
2013/7/25,No
2009/3/16,No
2013/1/30,No
2010/1/15,No
2013/3/24,No
2010/4/16,No
2016/11/14,No
2014/3/27,No
2009/3/17,No
2015/6/23,No
2014/1/16,No
2017/3/5,No
2010/10/29,No
2013/6/30,Yes
2016/3/12,No
2014/12/16,No
2009/8/1,No
2012/4/12,No
2010/1/20,No
2016/12/5,No
2009/5/8,No
2016/1/17,No
2011/10/12,No
2008/12/20,No
2016/7/6,Yes
2016/12/21,No
2010/3/13,No
2014/12/31,No
2016/5/27,No
2010/12/21,No
2015/12/7,No
2016/10/7,No
2012/8/25,No
2015/11/9,No
2014/10/26,No
2011/9/17,No
2012/6/27,No
2014/2/28,Yes
2011/7/18,No
2011/6/29,No
2014/10/15,No
2015/9/5,No
2010/6/15,Yes
2013/8/8,No
2009/3/17,No
2016/3/17,No
2016/8/29,No
2011/2/13,No
2014/6/25,No
2014/3/10,No
2009/9/10,No
2012/8/29,No
2010/10/18,No
2013/10/19,No
2013/8/8,Yes
2009/7/5,No
2009/4/2,Yes
2009/12/23,No
2014/10/18,No
2010/5/18,No
2013/12/8,No
2014/12/14,No
2010/3/1,Yes
2015/12/20,Yes
2016/10/18,No
2014/11/30,No
2015/8/30,No
2015/2/10,No
2011/1/23,No
2013/10/3,No
2012/1/16,No
2012/4/2,No
2012/7/4,No
2009/10/26,No
2016/4/23,Yes
2015/12/25,No
2012/10/14,No
2012/1/9,No
2015/10/13,Yes
2015/11/14,No
2013/3/14,No
2016/12/28,No
2017/6/16,No
2012/3/31,No
2016/8/8,No
2012/4/23,Yes
2009/9/22,No
2011/11/16,Yes
2008/12/12,Yes
2016/3/3,No
2012/9/8,Yes
2013/9/13,Yes
2014/7/19,No
2017/3/21,Yes
2016/3/18,No
2015/4/15,No
2016/7/5,No
2015/7/26,Yes
2014/4/2,No
2017/6/7,No
2013/11/13,No
2016/10/1,No
2013/5/15,Yes
2009/3/10,No
2012/6/2,No
2012/8/19,No
2011/7/6,No
2011/8/17,No
2014/6/3,No
2014/6/18,No
2012/9/30,No
2012/7/25,Yes
2013/3/13,No
2009/1/25,No
2009/10/27,Yes
2011/12/20,No
2016/2/27,No
2011/6/9,No
2009/6/5,No
2014/12/23,No
2014/4/18,No
2009/7/22,Yes
2012/3/8,No
2016/2/9,No
2016/12/10,No
2012/2/4,No
2013/8/22,No
2010/10/12,No
2011/2/9,No
2014/8/10,No
2010/2/19,No
2010/10/12,No
2014/11/15,No
2015/11/26,No
2013/3/22,No
2012/6/9,No
2010/12/13,No
2014/1/24,No
2009/4/15,No
2012/4/20,No
2009/8/10,No
2010/9/11,No
2016/10/19,No
2016/12/12,No
2009/4/17,No
2013/12/6,No
2016/5/22,No
2009/2/25,No
2011/11/11,No
2016/10/8,Yes
2015/8/25,Yes
2012/10/27,No
2010/9/11,No
2013/4/21,Yes
2010/3/10,Yes
2012/6/2,No
2010/9/22,No
2017/1/20,Yes
2010/10/27,No
2009/2/14,Yes
2010/7/17,No
2013/10/21,No
2015/3/4,No
2016/11/1,No
2017/4/9,No
2015/10/23,No
2016/3/23,No
2009/10/3,No
2008/12/31,No
2009/2/28,No
2015/12/3,No
2012/2/22,No
2015/3/10,No
2012/7/10,No
2009/10/24,Yes
2016/11/20,No
2012/11/1,Yes
2015/9/21,No
2012/2/21,No
2016/7/16,No
2014/1/24,No
2015/1/31,No
2017/6/12,No
2012/6/17,No
2016/5/15,No
2009/10/16,No
2016/4/27,Yes
2012/9/25,No
2010/3/14,No
2014/1/7,No
2014/5/19,No
2016/3/19,No
2013/4/18,No
2009/3/20,No
2012/1/6,No
2015/10/17,No
2012/8/5,No
2016/6/4,No
2017/3/12,No
2015/6/17,Yes
2015/10/28,No
2012/11/28,Yes
2010/9/12,No
2011/6/19,No
2012/3/4,No
2014/4/17,No
2013/11/24,No
2015/12/16,Yes
2011/7/1,No
2011/12/23,No
2012/5/22,No
2011/6/11,No
2009/8/31,No
2012/11/7,No
2012/4/15,No
2010/10/9,No
2014/7/10,No
2009/4/12,No
2013/5/10,No
2014/1/19,Yes
2011/12/14,No
2012/2/14,No
2016/1/16,Yes
2013/3/25,No
2017/6/8,No
2013/1/30,No
2009/6/3,Yes
2016/6/24,No
2009/12/27,No
2008/12/31,No
2009/11/9,No
2008/10/18,No
2015/9/23,No
2016/7/18,No
2010/12/25,Yes
2012/11/11,No
2013/5/10,No
2014/4/3,No
2015/12/23,No
2011/7/10,Yes
2012/3/17,No
2010/1/21,No
2011/10/27,No
2015/2/24,No
2013/7/15,No
2010/1/27,No
2013/8/16,No
2012/11/13,No
2013/5/21,Yes
2011/10/22,No
2010/1/28,No
2014/5/17,No
2016/6/2,No
2016/3/20,No
2008/12/5,No
2008/9/4,No
2014/6/5,No
2016/1/2,No
2014/2/6,No
2013/4/7,No
2014/3/27,No
2012/3/6,No
2011/2/22,No
2017/1/18,Yes
2009/8/2,No
2010/4/5,No
2015/9/8,No
2011/8/29,No
2011/5/7,No
2015/8/19,No
2009/8/14,No
2011/1/20,No
2016/10/9,No
2013/1/5,No
2009/3/28,No
2009/7/25,No
2016/5/11,Yes
2012/9/30,No
2013/6/13,Yes
2016/7/13,Yes
2014/6/27,No
2014/10/24,No
2013/12/23,No
2010/11/4,No
2013/5/27,Yes
2017/3/24,No
2013/11/4,No
2013/11/17,No
2012/7/2,No
2015/9/10,No
2011/7/19,No
2015/2/16,No
2017/2/21,No
2012/11/29,No
2011/8/8,Yes
2010/9/14,Yes
2011/12/18,No
2014/8/24,No
2017/4/27,No
2009/10/29,No
2016/3/18,Yes
2011/7/2,No
2010/4/6,No
2012/7/14,No
2013/12/9,Yes
2015/6/20,No
2012/7/20,No
2009/8/14,No
2011/1/29,No
2009/9/1,Yes
2011/5/15,No
2016/3/29,Yes
2015/4/14,No
2011/12/22,No
2012/2/21,No
2012/6/30,No
2012/8/13,No
2012/10/31,No
2011/7/22,No
2009/10/5,No
2010/10/12,No
2012/4/4,No
2014/4/4,No
2015/6/4,No
2011/2/2,Yes
2011/1/22,No
2017/5/26,No
2010/2/13,No
2016/11/26,No
2015/8/12,No
2015/6/21,Yes
2015/7/9,No
2010/9/5,No
2012/4/30,Yes
2011/10/30,No
2015/5/18,No
2011/8/27,No
2014/3/25,No
2010/11/25,No
2014/2/18,No
2009/3/10,No
2009/8/17,Yes
2010/5/12,No
2010/7/4,No
2009/11/11,No
2009/4/25,Yes
2017/4/8,No
2013/12/7,Yes
2012/7/29,No
2014/11/3,No
2016/6/19,Yes
2013/4/23,No
2010/3/10,No
2013/9/25,No
2012/5/30,No
2010/1/20,No
2016/6/22,Yes
2010/5/16,No
2015/10/10,No
2009/10/28,No
2011/12/19,No
2011/6/8,No
2015/6/29,No
2017/2/25,No
2013/1/6,No
2010/7/29,No
2009/2/17,No
2013/1/1,No
2012/3/28,No
2015/7/21,Yes
2011/9/19,No
2014/8/21,No
2017/1/28,No
2010/12/4,No
2014/12/12,No
2013/3/4,No
2017/5/11,Yes
2010/10/1,Yes
2010/11/14,No
2015/8/6,No
2012/3/22,No
2012/3/6,Yes
2008/10/5,No
2010/12/24,No
2016/8/15,No
2011/10/12,No
2011/9/29,No
2015/6/27,No
2015/5/18,No
2013/7/14,Yes
2015/4/4,No
2008/12/4,No
2013/11/2,No
2013/4/9,No
2014/4/3,No
2011/12/9,No
2010/10/7,No
2012/10/14,No
2011/6/10,No
2009/1/18,No
2013/1/13,No
2012/1/29,Yes
2015/10/13,Yes
2014/8/10,No
2017/1/10,No
2008/9/6,No
2017/1/29,No
2014/2/8,No
2015/7/7,No
2012/3/24,No
2012/5/22,No
2015/4/8,No
2009/3/16,No
2009/11/18,No
2013/8/15,No
2013/6/28,No
2010/7/18,Yes
2016/7/7,No
2008/8/9,No
2017/6/6,No
2015/11/20,No
2012/8/5,No
2009/6/30,Yes
2010/3/30,No
2015/10/12,No
2012/5/13,No
2009/4/12,No
2010/8/11,Yes
2016/7/29,Yes
2015/1/11,No
2014/6/11,Yes
2015/8/7,No
2012/10/4,No
2014/5/3,No
2013/7/20,No
2017/1/24,No
2013/5/15,Yes
2010/4/26,No
2016/1/21,No
2013/7/18,No
2014/9/3,No
2012/10/17,No
2010/8/8,No
2012/7/13,Yes
2009/8/24,Yes
2013/9/15,No
2013/11/14,No
2015/5/28,Yes
2009/4/13,No
2014/6/3,No
2013/12/24,Yes
2016/4/26,No
2011/3/9,Yes
2009/8/2,No
2009/10/19,No
2010/4/28,Yes
2012/1/17,Yes
2015/7/3,No
2017/5/31,Yes
2013/10/18,No
2009/9/14,No
2015/7/19,Yes
2011/3/30,No
2016/5/19,No
2014/5/17,No
2012/11/27,Yes
2017/1/19,Yes
2016/11/21,No
2015/10/19,No
2014/9/4,No
2016/5/25,Yes
2012/5/18,No
2013/12/12,No
2014/10/17,No
2009/4/30,No
2016/12/18,No
2010/12/6,No
2015/6/1,No
2014/9/7,No
2015/3/1,No
2016/7/26,No
2014/5/11,Yes
2016/3/10,Yes
2011/7/9,No
2010/7/31,No
2011/12/23,Yes
2015/8/12,Yes
2011/11/19,No
2010/4/4,Yes
2011/5/17,Yes
2010/4/5,No
2012/1/12,No
2011/7/16,Yes
2011/9/7,No
2011/2/22,No
2015/4/12,No
2016/4/8,No
2014/12/4,No
2012/8/3,No
2012/3/29,No
2014/9/16,Yes
2012/3/24,No
2010/12/27,No
2012/9/14,No
2010/11/27,Yes
2009/1/28,No
2015/7/13,No
2012/8/3,No
2009/1/22,No
2010/9/14,No
2015/5/27,No
2010/8/30,No
2017/4/17,No
2009/8/19,Yes
2010/2/23,No
2009/7/10,No
2009/12/4,No
2016/5/1,No
2010/6/8,No
2011/11/9,Yes
2013/1/3,No
2009/10/8,Yes
2013/7/30,Yes
2017/4/10,No
2014/6/21,No
2016/4/17,No
2014/6/20,No
2016/1/7,No
